j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
amoonguss,chienpao,fluttermane,ragingbolt,rayquaza,zamazentacrowned,amoonguss,grimmsnarl,kyogre,miraidon,rillaboom,urshifurapidstrike,chienpao,rayquaza,grimmsnarl,miraidon
chansey,eiscue,gougingfire,incineroar,koraidon,venusaur,clefable,clodsire,groudon,palkia,scovillain,urshifurapidstrike,gougingfire,incineroar,groudon,palkia
amoonguss,bronzong,calyrexshadow,mausholdfour,ogerponcornerstone,zamazentacrowned,incineroar,koraidon,kyuremwhite,lilliganthisui,ragingbolt,scizor,calyrexshadow,ogerponcornerstone,koraidon,lilliganthisui
chansey,eiscue,gougingfire,incineroar,koraidon,venusaur,clefable,clodsire,groudon,palkia,scovillain,urshifurapidstrike,gougingfire,incineroar,clefable,urshifu
abomasnow,clefable,farigiraf,fluttermane,ninetalesalola,torkoal,amoonguss,heatran,incineroar,koraidon,miraidon,rillaboom,abomasnow,ninetalesalola,heatran,incineroar
chiyu,garganacl,koraidon,terapagos,toxapex,venusaur,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,koraidon,venusaur,calyrexshadow,smeargle
calyrexice,hatterene,incineroar,miraidon,rillaboom,urshifurapidstrike,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexice,incineroar,ragingbolt,zamazentacrowned
amoonguss,calyrexshadow,fluttermane,greattusk,groudon,roaringmoon,indeedeef,lunala,ogerponcornerstone,okidogi,tornadus,zaciancrowned,fluttermane,roaringmoon,lunala,zaciancrowned
annihilape,garganacl,kyuremwhite,mausholdfour,necrozmaduskmane,whimsicott,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,garganacl,whimsicott,tornadus,zamazentacrowned
amoonguss,calyrexshadow,fluttermane,greattusk,groudon,roaringmoon,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,fluttermane,groudon,calyrexshadow,smeargle
amoonguss,calyrexshadow,fluttermane,greattusk,groudon,roaringmoon,calyrexice,farigiraf,hydrapple,indeedeef,ironhands,ursalunabloodmoon,fluttermane,roaringmoon,indeedeef,ursalunabloodmoon
calyrexice,farigiraf,hydrapple,indeedeef,ironhands,ursalunabloodmoon,amoonguss,dragonite,fluttermane,kyuremwhite,smeargle,tinkaton,calyrexice,farigiraf,smeargle,tinkaton
incineroar,irontreads,kyogre,miraidon,urshifurapidstrike,zapdos,calyrexshadow,clefairy,fluttermane,incineroar,koraidon,rillaboom,irontreads,miraidon,calyrexshadow,fluttermane
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexice,farigiraf,indeedeef,necrozmadawnwings,typhlosionhisui,whimsicott,calyrexshadow,zamazentacrowned,calyrexice,farigiraf
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexshadow,smeargle,incineroar,miraidon
amoonguss,ironhands,kyogre,roaringmoon,urshifurapidstrike,zaciancrowned,calyrexshadow,ironmoth,ironvaliant,miraidon,murkrow,ogerponwellspring,amoonguss,kyogre,calyrexshadow,ironvaliant
brutebonnet,calyrexshadow,fluttermane,incineroar,koraidon,ragingbolt,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexshadow,fluttermane,brutebonnet,koraidon
lilligant,lokix,ogerponhearthflame,reshiram,terapagos,torkoal,corviknight,indeedeef,miraidon,porygon2,raichualola,roaringmoon,ogerponhearthflame,reshiram,corviknight,miraidon
grimmsnarl,indeedeef,ironbundle,ironhands,kyogre,necrozmaduskmane,amoonguss,calyrexshadow,fluttermane,greattusk,groudon,roaringmoon,indeedeef,necrozmaduskmane,fluttermane,roaringmoon
chienpao,fluttermane,greattusk,groudon,koraidon,venusaur,brutebonnet,calyrexice,fluttermane,incineroar,koraidon,ursaluna,chienpao,greattusk,brutebonnet,calyrexice
chienpao,fluttermane,greattusk,groudon,koraidon,venusaur,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,greattusk,groudon,amoonguss,incineroar
calyrexshadow,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,zamazentacrowned,grimmsnarl,incineroar,lunala,miraidon,okidogi,ursaluna,incineroar,zamazentacrowned,miraidon,okidogi
calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexshadow,rillaboom,brutebonnet,incineroar
farigiraf,grimmsnarl,incineroar,koraidon,lunala,rillaboom,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,grimmsnarl,incineroar,calyrexshadow,smeargle
landorus,miraidon,ogerponhearthflame,terapagos,tornadus,urshifurapidstrike,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,landorus,tornadus,koraidon,rillaboom
carbink,dedenne,fezandipiti,granbull,jigglypuff,ribombee,gallade,ironhands,lucario,okidogi,urshifurapidstrike,zapdosgalar,carbink,jigglypuff,gallade,ironhands
carbink,dedenne,fezandipiti,granbull,jigglypuff,ribombee,gallade,ironhands,lucario,okidogi,urshifurapidstrike,zapdosgalar,fezandipiti,ribombee,gallade,lucario
chienpao,gothitelle,ironhands,necrozmadawnwings,screamtail,ursalunabloodmoon,araquanid,gougingfire,inteleon,kyuremblack,ninetalesalola,slowking,chienpao,screamtail,gougingfire,kyuremblack
chienpao,gothitelle,ironhands,necrozmadawnwings,screamtail,ursalunabloodmoon,araquanid,gougingfire,inteleon,kyuremblack,ninetalesalola,slowking,chienpao,screamtail,kyuremblack,slowking
araquanid,gougingfire,inteleon,kyuremblack,ninetalesalola,slowking,chienpao,gothitelle,ironhands,necrozmadawnwings,screamtail,ursalunabloodmoon,kyuremblack,ninetalesalola,chienpao,ironhands
archaludon,kyogre,miraidon,tinglu,urshifurapidstrike,whimsicott,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,archaludon,miraidon,regieleki,rillaboom
fluttermane,incineroar,ironbundle,ironhands,lunala,miraidon,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,ironbundle,miraidon,rillaboom,volcarona
calyrexshadow,chienpao,incineroar,regigigas,urshifurapidstrike,weezinggalar,clefairy,farigiraf,fluttermane,giratinaorigin,heatran,incineroar,chienpao,urshifurapidstrike,farigiraf,incineroar
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,lunala,miraidon,rillaboom,urshifurapidstrike,volcarona,whimsicott,miraidon,whimsicott,lunala,rillaboom
archaludon,irontreads,kyogre,landorustherian,sneasler,weezinggalar,annihilape,lilligant,lunala,tornadus,urshifurapidstrike,zaciancrowned,archaludon,kyogre,tornadus,urshifu
brutebonnet,fluttermane,gallade,gholdengo,hydreigon,koraidon,annihilape,lilligant,lunala,tornadus,urshifurapidstrike,zaciancrowned,brutebonnet,fluttermane,tornadus,urshifu
farigiraf,groudon,ironcrown,miraidon,ogerponhearthflame,whimsicott,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,miraidon,whimsicott,koraidon,rillaboom
glaceon,kyogre,ludicolo,pelipper,rayquaza,whimsicott,annihilape,lilligant,lunala,tornadus,urshifurapidstrike,zaciancrowned,kyogre,pelipper,tornadus,urshifu
glaceon,kyogre,ludicolo,pelipper,rayquaza,whimsicott,annihilape,lilligant,lunala,tornadus,urshifurapidstrike,zaciancrowned,kyogre,pelipper,tornadus,urshifu
barraskewda,electrodehisui,palkiaorigin,pelipper,raichu,torracat,chiyu,decidueyehisui,galvantula,glastrier,hitmontop,ironbundle,barraskewda,raichu,decidueyehisui,ironbundle
barraskewda,electrodehisui,palkiaorigin,pelipper,raichu,torracat,chiyu,decidueyehisui,galvantula,glastrier,hitmontop,ironbundle,barraskewda,raichu,chiyu,galvantula
chienpao,fluttermane,greattusk,groudon,koraidon,venusaur,archaludon,brutebonnet,farigiraf,kyogre,mausholdfour,urshifurapidstrike,fluttermane,groudon,archaludon,mausholdfour
arcanine,brutebonnet,greattusk,misdreavus,persianalola,staraptor,delphox,dialga,gyarados,munkidori,ursaluna,whimsicott,brutebonnet,persianalola,munkidori,whimsicott
arcanine,brutebonnet,greattusk,misdreavus,persianalola,staraptor,delphox,dialga,gyarados,munkidori,ursaluna,whimsicott,greattusk,persianalola,munkidori,whimsicott
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,dondozo,fluttermane,tatsugiri,terapagos,urshifurapidstrike,whimsicott,smeargle,tornadus,terapagos,whimsicott
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,garchomp,incineroar,miraidon,necrozmadawnwings,whimsicott,zapdosgalar,smeargle,tornadus,garchomp,incineroar
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexshadow,incineroar,ogerponcornerstone,rillaboom,sableye,zamazentacrowned,calyrexshadow,smeargle,incineroar,sableye
amoonguss,fluttermane,koraidon,lunala,ogerponhearthflame,ursaluna,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,fluttermane,koraidon,koraidon,regieleki
exeggutoralola,hawlucha,malamar,meowstic,seel,sylveon,amoonguss,calyrexshadow,ogerponhearthflame,urshifurapidstrike,whimsicott,zamazentacrowned,exeggutoralola,meowstic,calyrexshadow,whimsicott
calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,calyrexshadow,rillaboom,archaludon,garganacl
calyrexshadow,chienpao,clefairy,ironbundle,miraidon,ursaluna,dodrio,kyogre,sableye,smeargle,suicune,volcarona,ironbundle,miraidon,sableye,smeargle
archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,amoonguss,calyrexshadow,incineroar,roaringmoon,terapagos,urshifurapidstrike,dragonite,miraidon,roaringmoon,urshifurapidstrike
archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,amoonguss,calyrexice,ironjugulis,kyogre,rhyperior,urshifurapidstrike,kyogre,miraidon,calyrexice,kyogre
archaludon,dragonite,garganacl,kyogre,miraidon,whimsicott,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,archaludon,miraidon,incineroar,lunala
armarouge,calyrexice,dialgaorigin,krookodile,smeargle,urshifurapidstrike,calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,calyrexice,krookodile,clefairy,urshifurapidstrike
calyrexice,grimmsnarl,incineroar,pikachu,urshifurapidstrike,zamazentacrowned,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,calyrexice,grimmsnarl,chienpao,zamazentacrowned
baxcalibur,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,amoonguss,chienpao,dragonite,kyogre,tornadus,zamazentacrowned,grimmsnarl,miraidon,chienpao,zamazentacrowned
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,fluttermane,gothitelle,incineroar,koraidon,screamtail,zamazentacrowned,amoonguss,zamazentacrowned,fluttermane,koraidon
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,fluttermane,groudon,incineroar,jumpluff,koraidon,walkingwake,calyrexshadow,tornadus,fluttermane,incineroar
baxcalibur,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,basculegion,calyrexshadow,fluttermane,kyogre,landorus,murkrow,groudon,miraidon,calyrexshadow,fluttermane
calyrexice,farigiraf,incineroar,miraidon,rillaboom,urshifurapidstrike,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,incineroar,urshifurapidstrike,rillaboom,volcarona
baxcalibur,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,calyrexice,gallade,hatterene,indeedeef,smeargle,torkoal,grimmsnarl,miraidon,calyrexice,smeargle
brutebonnet,calyrexshadow,chiyu,chienpao,koraidon,weezinggalar,baxcalibur,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,koraidon,weezinggalar,baxcalibur,miraidon
calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,calyrexice,farigiraf,ironhands,miraidon,ogerponhearthflame,whimsicott,calyrexshadow,rillaboom,calyrexice,farigiraf
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,incineroar,ironbundle,ironleaves,lunala,miraidon,ursaluna,smeargle,tornadus,incineroar,lunala
corviknight,flapple,glimmora,hatterene,heatran,zoroarkhisui,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,hatterene,heatran,calyrexshadow,incineroar
calyrexshadow,chienpao,incineroar,rillaboom,urshifurapidstrike,zamazentacrowned,calyrexice,grimmsnarl,incineroar,miraidon,ursaluna,urshifurapidstrike,calyrexshadow,chienpao,incineroar,urshifu
calyrexice,farigiraf,incineroar,smeargle,terapagos,ursalunabloodmoon,calyrexshadow,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,zamazentacrowned,incineroar,smeargle,incineroar,ogerponhearthflame
brutebonnet,calyrexshadow,koraidon,lilliganthisui,venusaur,whimsicott,comfey,fluttermane,grimmsnarl,incineroar,miraidon,zamazentacrowned,calyrexshadow,koraidon,grimmsnarl,zamazentacrowned
calyrexice,farigiraf,ironhands,miraidon,ogerponhearthflame,whimsicott,articunogalar,calyrexice,incineroar,indeedeef,politoed,zamazentacrowned,ogerponhearthflame,whimsicott,calyrexice,indeedeef
fluttermane,incineroar,lugia,urshifurapidstrike,whimsicott,zamazentacrowned,calyrexice,gengar,hydrapple,incineroar,lugia,primarina,lugia,whimsicott,incineroar,lugia
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexice,grimmsnarl,hatterene,indeedeef,ursaluna,zamazentacrowned,rillaboom,smeargle,hatterene,indeedeef
groudon,palkia,regigigas,sableye,venusaur,weezing,amoonguss,calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,palkia,weezing,calyrexice,urshifurapidstrike
calyrexice,farigiraf,ironhands,miraidon,ogerponhearthflame,whimsicott,brutebonnet,calyrexshadow,farigiraf,koraidon,ragingbolt,whimsicott,calyrexice,farigiraf,brutebonnet,calyrexshadow
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,fluttermane,hooh,landorus,rillaboom,urshifurapidstrike,zamazentacrowned,calyrexshadow,smeargle,fluttermane,urshifurapidstrike
fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,walkingwake,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,groudon,walkingwake,fluttermane,koraidon
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,kyogre,ragingbolt,raichu,rillaboom,zaciancrowned,zoroarkhisui,calyrexshadow,smeargle,kyogre,ragingbolt
fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,walkingwake,fluttermane,gyarados,landorustherian,okidogi,tornadus,zapdos,grimmsnarl,miraidon,gyarados,okidogi
fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,walkingwake,calyrexice,fluttermane,hydreigon,ironhands,palkiaorigin,ursalunabloodmoon,grimmsnarl,miraidon,fluttermane,hydreigon
calyrexshadow,chienpao,fluttermane,ogerponhearthflame,tornadus,zamazentacrowned,calyrexshadow,incineroar,landorus,tornadus,urshifurapidstrike,zaciancrowned,chienpao,tornadus,incineroar,urshifurapidstrike
calyrexshadow,incineroar,landorus,tornadus,urshifurapidstrike,zaciancrowned,annihilape,lilligant,lunala,tornadus,urshifurapidstrike,zaciancrowned,calyrexshadow,tornadus,tornadus,urshifu
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,incineroar,ironhands,tinglu,whimsicott,zaciancrowned,grimmsnarl,incineroar,ironhands,whimsicott
brutebonnet,calyrexice,chiyu,hitmontop,landorus,lunala,amoonguss,calyrexshadow,incineroar,rillaboom,sneasler,zamazentacrowned,landorus,lunala,calyrexshadow,incineroar
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,incineroar,ironbundle,ironhands,miraidon,ogerponwellspring,zamazentacrowned,chienpao,zamazentacrowned,incineroar,ironbundle
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,incineroar,ironbundle,ironhands,miraidon,ogerponwellspring,zamazentacrowned,chienpao,zamazentacrowned,incineroar,ironbundle
calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,amoonguss,basculegion,calyrexice,fluttermane,grimmsnarl,kyogre,rillaboom,volcarona,calyrexice,grimmsnarl
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,brutebonnet,lunala,ragingbolt,rillaboom
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,fluttermane,koraidon,grimmsnarl,lunala
amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,calyrexice,chiyu,lunala,rillaboom,smeargle,urshifurapidstrike,amoonguss,ogerponcornerstone,rillaboom,smeargle
calyrexshadow,fluttermane,incineroar,kyogre,roaringmoon,urshifurapidstrike,calyrexice,farigiraf,ironhands,miraidon,ogerponhearthflame,whimsicott,roaringmoon,urshifurapidstrike,farigiraf,miraidon
calyrexice,incineroar,koraidon,landorus,rillaboom,smeargle,calyrexshadow,clefairy,incineroar,miraidon,rillaboom,smeargle,koraidon,smeargle,calyrexshadow,smeargle
fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,oranguru,annihilape,irontreads,miraidon,ogerponwellspring,urshifurapidstrike,zamazentacrowned,grimmsnarl,miraidon,urshifu,zamazentacrowned
calyrexshadow,chiyu,farigiraf,ironhands,miraidon,whimsicott,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,oranguru,calyrexshadow,whimsicott,ironvaliant,miraidon
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,fluttermane,grimmsnarl,groudon,ironvaliant,miraidon,oranguru,koraidon,lunala,grimmsnarl,miraidon
calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,calyrexshadow,chiyu,fluttermane,indeedeef,koraidon,whimsicott,miraidon,whimsicott,calyrexshadow,indeedeef
azumarill,garganacl,incineroar,indeedeef,porygon2,ursalunabloodmoon,calyrexice,eternatus,farigiraf,incineroar,urshifurapidstrike,whimsicott,incineroar,indeedeef,eternatus,whimsicott
calyrexshadow,farigiraf,incineroar,ragingbolt,rillaboom,zamazentacrowned,annihilape,calyrexice,incineroar,miraidon,ogerponwellspring,ursaluna,calyrexshadow,incineroar,annihilape,calyrexice
calyrexshadow,farigiraf,incineroar,ironhands,miraidon,ogerponwellspring,brutebonnet,calyrexice,fluttermane,kyogre,ogerponwellspring,ragingbolt,calyrexshadow,farigiraf,brutebonnet,fluttermane
annihilape,calyrexice,incineroar,miraidon,ogerponwellspring,ursaluna,gholdengo,irontreads,kingambit,kyurem,ogerponwellspring,slowkinggalar,calyrexice,incineroar,gholdengo,irontreads
calyrexshadow,farigiraf,incineroar,ragingbolt,rillaboom,zamazentacrowned,electrode,garchomp,greninja,lucario,metagross,venusaur,calyrexshadow,incineroar,garchomp,greninja
farigiraf,grimmsnarl,miraidon,tornadus,volcarona,zamazentacrowned,amoonguss,avalugghisui,calyrexshadow,chienpao,rayquaza,tinglu,miraidon,tornadus,chienpao,tinglu
calyrexshadow,incineroar,ragingbolt,rillaboom,whimsicott,zamazentacrowned,brutebonnet,calyrexshadow,chiyu,ditto,koraidon,whimsicott,whimsicott,zamazentacrowned,chiyu,whimsicott
calyrexshadow,incineroar,indeedee,koraidon,mienshao,tornadus,amoonguss,chienpao,eternatus,incineroar,sableye,zaciancrowned,koraidon,tornadus,eternatus,sableye
archaludon,brutebonnet,bruxish,kyogre,kyuremblack,tornadus,amoonguss,farigiraf,hooh,incineroar,landorus,miraidon,bruxish,kyogre,amoonguss,incineroar
calyrexice,chiyu,fluttermane,miraidon,ogerponcornerstone,urshifurapidstrike,amoonguss,calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,chiyu,fluttermane,incineroar,miraidon
amoonguss,calyrexice,ironjugulis,kyogre,rhyperior,urshifurapidstrike,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,ironjugulis,kyogre,calyrexshadow,smeargle
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,calyrexice,fluttermane,gothitelle,incineroar,miraidon,politoed,fluttermane,koraidon,fluttermane,miraidon
amoonguss,calyrexice,conkeldurr,mimikyu,scizor,ursalunabloodmoon,fluttermane,grimmsnarl,groudon,miraidon,oranguru,pachirisu,conkeldurr,mimikyu,miraidon,pachirisu
fluttermane,grimmsnarl,groudon,miraidon,oranguru,zoroarkhisui,calyrexshadow,incineroar,rillaboom,smeargle,whimsicott,zamazentacrowned,grimmsnarl,miraidon,calyrexshadow,smeargle
indeedeef,koraidon,miraidon,ragingbolt,typhlosionhisui,weavile,brutebonnet,incineroar,koraidon,lunala,ursaluna,walkingwake,miraidon,weavile,brutebonnet,lunala
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,farigiraf,koraidon,miraidon,ogerponcornerstone,thundurus,whimsicott,calyrexice,incineroar,koraidon,miraidon
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,farigiraf,koraidon,miraidon,ogerponcornerstone,thundurus,whimsicott,calyrexshadow,smeargle,miraidon,whimsicott
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexice,fluttermane,lunala,miraidon
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,incineroar,koraidon,lunala,miraidon
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexice,incineroar,lunala,miraidon
arcanine,calyrexice,kyogre,rillaboom,tornadus,urshifurapidstrike,calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,tornadus,urshifurapidstrike,chiyu,ragingbolt
farigiraf,fluttermane,groudon,incineroar,koraidon,ragingbolt,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,farigiraf,koraidon,smeargle,tornadus
arcanine,calyrexice,kyogre,rillaboom,tornadus,urshifurapidstrike,calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,kyogre,tornadus,chiyu,fluttermane
arcanine,calyrexice,kyogre,rillaboom,tornadus,urshifurapidstrike,calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,arcanine,calyrexice,fluttermane,ragingbolt
calyrexice,farigiraf,incineroar,ironhands,miraidon,seedot,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,ironhands,miraidon,calyrexshadow,koraidon
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,amoonguss,calyrexice,incineroar,malamar,ninetalesalola,urshifurapidstrike,smeargle,tornadus,malamar,urshifurapidstrike
calyrexshadow,chiyu,fluttermane,indeedeef,koraidon,whimsicott,amoonguss,calyrexshadow,chienpao,ogerponcornerstone,ragingbolt,zamazentacrowned,chiyu,koraidon,amoonguss,calyrexshadow
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,farigiraf,kyogre,landorus,rillaboom,tornadus,zekrom,calyrexshadow,smeargle,kyogre,tornadus
calyrexshadow,chienpao,ogerponhearthflame,ragingbolt,whimsicott,zamazentacrowned,calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,chienpao,zamazentacrowned,miraidon,whimsicott
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,espathra,indeedee,lunala,terapagos,urshifurapidstrike,veluza,chiyu,fluttermane,urshifu,veluza
brutebonnet,calyrexice,chiyu,fluttermane,koraidon,ursaluna,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,brutebonnet,calyrexice,brutebonnet,koraidon
calyrexice,chiyu,fluttermane,incineroar,koraidon,ragingbolt,espathra,indeedee,lunala,terapagos,urshifurapidstrike,veluza,chiyu,fluttermane,indeedee,lunala
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,bruxish,lunala,miraidon,pawmot,ursalunabloodmoon,whimsicott,smeargle,tornadus,lunala,whimsicott
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,calyrexshadow,koraidon,miraidon,whimsicott
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,farigiraf,incineroar,ironhands,miraidon,ogerponwellspring,rayquaza,smeargle,tornadus,incineroar,rayquaza
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,incineroar,lunala,calyrexshadow,koraidon
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,amoonguss,calyrexice,incineroar,kyogre,landorus,urshifurapidstrike,calyrexshadow,smeargle,calyrexice,incineroar
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,calyrexshadow,chienpao,groudon,incineroar,ironvaliant,sableye,brutebonnet,koraidon,ironvaliant,sableye
enamorus,eternatus,gholdengo,necrozmaduskmane,palafin,thundurus,dialgaorigin,klefki,landorustherian,mienshao,necrozmaduskmane,thundurus,enamorus,thundurus,mienshao,necrozmaduskmane
enamorus,eternatus,gholdengo,necrozmaduskmane,palafin,thundurus,dialgaorigin,klefki,landorustherian,mienshao,necrozmaduskmane,thundurus,enamorus,thundurus,dialgaorigin,necrozmaduskmane
enamorus,eternatus,gholdengo,necrozmaduskmane,palafin,thundurus,dialgaorigin,klefki,landorustherian,mienshao,necrozmaduskmane,thundurus,enamorus,thundurus,dialgaorigin,necrozmaduskmane
incineroar,indeedeef,raichu,rillaboom,solgaleo,urshifurapidstrike,calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,indeedeef,solgaleo,smeargle,tornadus
brutebonnet,calyrexshadow,fluttermane,greattusk,groudon,walkingwake,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,fluttermane,walkingwake,calyrexice,grimmsnarl
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,brutebonnet,calyrexshadow,koraidon,rillaboom,sneasler,typhlosionhisui,incineroar,miraidon,rillaboom,sneasler
calyrexshadow,ragingbolt,rillaboom,smeargle,tornadus,zamazentacrowned,calyrexshadow,clefairy,incineroar,miraidon,rillaboom,smeargle,rillaboom,zamazentacrowned,calyrexshadow,smeargle
clawitzer,floatzel,politoed,raichu,whimsicott,zoroarkhisui,cinccino,garganacl,grimmsnarl,sinistcha,talonflame,tatsugiri,raichu,whimsicott,cinccino,talonflame
clawitzer,floatzel,politoed,raichu,whimsicott,zoroarkhisui,cinccino,garganacl,grimmsnarl,sinistcha,talonflame,tatsugiri,floatzel,politoed,cinccino,talonflame
clawitzer,floatzel,politoed,raichu,whimsicott,zoroarkhisui,cinccino,garganacl,grimmsnarl,sinistcha,talonflame,tatsugiri,politoed,whimsicott,cinccino,talonflame
calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,calyrexshadow,incineroar,koraidon,regieleki,rillaboom,volcarona,miraidon,whimsicott,calyrexshadow,rillaboom
