j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
55,169,216,238,462,507,76,161,206,209,307,321,55,238,161,307
50,161,236,263,286,556,161,206,236,255,263,464,236,286,161,206
56,68,236,556,561,573,56,206,236,495,503,530,236,561,236,529
236,286,321,526,530,561,56,67,109,321,464,487,286,321,321,464
9,161,236,263,286,526,50,113,209,236,561,570,236,263,50,209
56,388,406,462,508,573,50,113,209,236,561,570,56,508,113,561
50,113,209,236,561,570,109,397,486,560,570,573,209,236,397,560
56,236,388,526,530,573,9,106,161,265,389,573,388,574,389,574
50,113,209,236,561,570,56,388,406,462,508,573,236,571,508,574
56,147,236,321,406,530,50,113,209,236,561,570,56,236,113,236
57,216,238,263,286,530,55,67,238,245,495,561,238,529,67,561
50,67,161,236,263,468,68,245,265,344,530,561,50,468,68,561
25,56,269,321,514,524,9,48,56,307,343,573,25,56,48,574
9,56,67,68,343,573,11,13,74,206,265,321,343,574,11,321
236,250,321,446,495,530,55,206,236,265,352,406,250,321,55,352
236,286,321,526,530,561,55,238,286,462,507,530,321,531,286,529
238,321,413,495,508,530,236,250,265,321,530,576,321,508,236,265
56,67,161,236,263,343,74,265,406,508,530,570,236,343,265,508
9,68,113,161,226,263,50,56,236,263,345,508,68,226,263,508
9,56,68,113,388,573,20,67,206,209,238,321,68,574,67,238
74,265,406,508,530,570,56,238,265,462,508,530,265,508,56,462
56,206,396,406,530,573,55,147,321,345,530,561,206,574,147,321
206,236,286,321,406,530,140,209,388,406,556,570,236,286,140,209
140,209,388,406,556,570,55,236,245,321,446,501,209,406,55,321
56,68,344,388,561,573,9,55,236,286,377,527,56,574,55,286
50,113,209,236,561,570,50,236,263,388,468,526,209,571,468,526
74,265,406,508,530,570,55,238,265,406,526,551,265,531,265,406
74,265,406,508,530,570,55,238,265,406,526,551,265,531,265,406
55,238,286,462,507,530,55,238,286,462,507,530,55,462,238,286
56,147,236,245,321,344,18,270,321,361,446,530,56,236,270,361
68,161,236,238,406,573,56,67,109,321,464,487,161,406,67,321
236,286,321,526,530,561,74,265,406,508,530,570,286,321,508,571
245,265,286,526,530,564,9,56,236,495,508,530,286,564,9,495
74,265,406,508,530,570,22,55,74,147,236,265,265,531,147,265
147,161,209,263,388,556,236,250,321,446,495,530,263,556,321,531
55,206,236,269,321,530,236,286,321,526,530,561,55,206,236,321
91,131,169,181,289,407,6,16,56,196,285,561,131,181,56,561
60,167,209,257,345,570,31,50,55,179,429,527,209,569,55,429
60,167,209,257,345,570,31,50,55,179,429,527,209,569,50,179
60,167,209,257,345,570,31,50,55,179,429,527,60,257,50,55
147,161,209,263,388,556,236,286,321,526,530,561,209,556,321,561
55,179,236,238,268,339,9,26,263,337,353,377,179,238,337,377
68,112,113,530,570,573,73,265,347,356,395,523,531,574,347,523
55,236,238,286,462,507,56,147,236,245,321,344,55,236,56,236
56,243,296,321,339,478,56,147,236,245,321,344,243,339,56,147
56,147,236,245,321,344,56,238,265,462,508,530,147,245,265,508
55,206,245,321,526,551,55,236,269,345,406,573,206,321,236,574
56,161,236,263,345,430,55,234,321,342,501,551,161,430,234,321
50,67,161,263,286,526,76,161,206,209,307,321,161,263,161,307
226,236,343,498,524,570,76,161,206,209,307,321,498,524,161,209
161,167,206,209,307,321,50,56,67,263,556,560,161,167,263,556
161,167,206,209,307,321,64,67,209,263,507,561,206,321,209,561
11,60,321,378,435,573,81,175,265,361,486,561,11,60,265,561
244,245,285,306,321,424,161,167,206,209,307,321,321,424,206,321
56,344,388,406,462,573,55,206,236,269,321,530,406,574,206,236
236,286,321,526,530,561,50,56,238,263,556,561,236,321,56,238
11,56,68,113,406,573,56,206,236,285,406,564,68,574,206,564
236,286,321,526,530,561,206,265,269,508,530,570,531,561,206,265
50,56,238,263,556,561,236,286,321,526,530,561,50,56,236,321
50,68,263,286,526,530,50,56,67,263,556,560,286,531,263,560
56,74,269,317,388,573,50,56,67,263,556,560,56,317,263,560
50,67,161,263,286,526,18,30,265,269,556,573,50,286,269,574
9,68,265,408,530,570,206,236,286,321,526,530,265,408,206,531
50,67,161,263,286,526,161,206,209,307,321,530,67,161,161,307
64,67,209,255,263,561,161,206,209,307,321,530,67,209,161,321
50,67,161,263,286,526,9,55,147,236,286,530,67,286,147,236
161,206,209,307,321,530,55,206,236,269,321,530,161,307,55,206
161,206,209,307,321,530,18,265,361,530,561,573,206,321,531,561
161,206,209,307,321,530,56,68,236,315,530,560,206,321,56,560
55,206,236,269,321,530,161,206,209,307,321,530,55,206,161,307
74,248,251,321,345,561,161,206,209,307,321,530,248,561,161,209
55,66,236,238,245,321,161,206,209,307,321,530,66,321,161,307
147,236,321,530,561,573,161,206,209,307,321,530,529,561,206,321
109,397,486,560,570,573,161,206,209,307,321,530,560,571,161,529
161,206,209,307,321,530,65,206,236,269,286,321,206,321,206,321
9,56,236,406,495,530,9,68,236,321,551,573,406,495,321,551
9,161,198,236,263,430,56,68,236,406,561,573,9,236,68,561
50,67,161,263,286,526,50,56,406,508,530,573,50,263,56,574
50,67,161,263,286,526,50,56,406,508,530,573,50,263,56,574
56,109,344,501,561,573,9,68,236,321,551,573,109,501,68,574
56,67,105,245,343,530,9,68,236,321,551,573,56,343,236,321
55,67,161,236,263,388,9,68,147,236,263,286,67,161,263,286
50,55,67,263,388,560,9,68,236,321,551,573,263,560,236,321
236,250,321,446,495,530,55,238,286,462,507,530,236,495,238,286
147,243,245,257,286,321,9,161,236,263,286,526,147,243,236,286
236,250,265,321,530,576,56,161,203,236,263,556,236,265,56,161
9,41,46,56,321,523,50,236,263,286,388,526,9,56,286,526
236,286,321,526,530,561,55,238,286,507,526,530,236,321,238,286
172,189,221,448,451,494,26,162,319,390,425,441,448,451,26,319
13,56,246,269,406,573,50,56,236,263,269,388,56,406,50,263
172,189,221,448,451,494,26,162,319,390,425,441,448,451,162,441
172,189,221,448,451,494,26,162,319,390,425,441,451,494,162,441
172,189,221,448,451,494,26,162,319,390,425,441,172,451,162,425
56,179,245,269,286,524,56,161,236,238,508,573,269,524,56,238
172,189,221,448,451,494,26,162,319,390,425,441,172,451,26,441
236,250,265,321,530,576,9,55,161,236,265,508,250,321,55,236
56,388,406,462,508,573,236,286,321,526,530,561,56,462,531,561
56,236,238,530,561,573,55,236,321,530,551,561,56,236,321,561
55,236,321,406,530,561,50,161,236,263,286,556,236,406,236,286
9,56,68,388,501,573,9,56,68,343,388,573,9,574,68,574
50,56,67,216,238,526,171,226,270,412,498,573,216,238,171,226
9,161,236,263,286,526,406,495,508,524,530,570,9,236,406,495
29,261,347,359,364,580,36,306,334,362,492,503,261,359,36,362
29,261,347,359,364,580,36,306,334,362,492,503,261,359,334,503
275,286,406,507,530,573,9,265,406,508,530,570,531,574,508,531
50,161,209,236,495,556,265,269,337,406,508,530,236,495,265,508
29,261,347,359,364,580,36,306,334,362,492,503,29,359,334,362
9,81,236,285,406,495,9,48,179,263,503,527,9,495,9,263
50,67,161,263,286,526,147,236,246,265,269,355,50,286,246,355
29,261,347,359,364,580,36,306,334,362,492,503,261,364,492,503
147,236,246,265,269,355,9,56,68,113,388,573,246,355,9,56
9,30,55,161,206,265,206,245,265,269,321,508,9,55,265,508
236,250,265,321,530,576,17,126,283,289,404,525,236,265,289,525
74,145,226,315,389,559,171,182,226,270,412,498,315,389,270,412
9,265,406,508,530,570,171,182,226,270,412,498,265,531,226,412
68,147,226,236,321,530,9,265,406,508,530,570,147,321,265,508
56,206,236,265,406,508,134,144,160,236,524,573,56,236,144,524
55,319,324,355,361,526,13,91,209,321,389,537,55,361,13,537
55,319,324,355,361,526,236,243,250,286,321,530,55,361,236,286
55,206,236,269,321,530,236,265,267,269,530,561,206,321,267,561
13,91,209,321,389,537,55,319,324,355,361,526,13,321,355,361
11,238,265,408,468,530,9,56,68,269,343,573,11,468,68,574
56,74,269,317,388,573,56,236,243,245,248,321,56,317,236,321
56,74,406,462,530,573,9,56,236,495,508,530,56,462,236,495
55,319,324,355,361,526,11,68,147,265,508,573,55,361,265,508
55,319,324,355,361,526,11,68,147,265,508,573,55,361,265,508
236,286,321,526,530,561,11,238,265,408,468,530,286,531,11,468
29,30,134,356,361,389,34,68,166,183,268,339,30,361,68,166
29,30,134,356,361,389,34,68,166,183,268,339,134,361,68,166
50,161,236,263,286,556,206,236,286,321,526,530,263,286,236,286
17,55,68,258,265,339,56,236,243,245,248,321,17,68,236,321
206,245,257,263,286,551,56,236,344,406,462,573,206,551,56,236
56,74,393,462,508,530,236,250,321,446,495,530,56,74,321,495
147,236,246,265,269,355,56,236,321,526,530,561,147,269,531,561
171,222,264,270,501,511,91,238,247,274,456,458,171,264,238,458
171,222,264,270,501,511,91,238,247,274,456,458,171,270,238,456
171,222,264,270,501,511,91,238,247,274,456,458,171,264,247,274
9,56,236,495,508,530,236,243,321,468,526,551,9,495,236,468
147,286,321,390,508,530,236,286,321,526,530,561,321,390,236,321
67,161,263,321,388,561,236,286,321,526,530,561,161,263,286,321
9,56,236,495,508,530,55,161,236,263,388,561,236,495,55,236
206,236,286,321,526,530,161,206,209,307,321,530,236,286,206,321
9,55,344,527,530,561,9,236,265,508,530,570,55,344,265,508
56,147,321,388,530,561,161,206,209,307,321,530,56,561,206,321
9,236,265,508,530,570,17,56,68,74,113,393,265,508,68,113
161,206,209,307,321,530,55,109,161,261,321,526,307,529,55,261
9,56,236,321,406,530,44,55,236,286,406,563,236,321,406,563
161,206,209,307,321,530,30,50,72,265,321,508,206,321,321,508
68,244,293,321,382,485,67,161,236,263,286,560,293,485,263,560
161,226,236,250,263,388,56,74,393,462,508,530,161,263,74,531
33,48,137,261,468,573,56,106,389,495,521,581,137,261,56,389
55,206,236,269,321,530,56,106,389,495,521,581,236,531,56,389
206,209,236,268,530,550,56,74,393,462,508,530,206,268,74,531
147,236,286,388,507,573,147,236,246,265,269,355,286,388,246,355
9,179,236,321,495,530,55,147,236,378,406,526,9,236,378,406
85,171,175,220,418,524,9,55,147,161,236,238,171,418,55,238
18,113,173,265,321,508,161,171,209,236,255,570,265,508,209,255
81,171,173,175,177,188,147,236,246,265,269,355,177,188,246,355
147,236,246,265,269,355,21,55,68,243,268,339,236,246,21,243
50,161,209,236,388,573,9,55,286,396,406,462,50,236,406,462
147,236,246,265,269,355,9,143,188,286,345,501,246,355,143,188
55,147,245,321,344,561,50,113,161,356,526,573,245,321,50,161
56,74,173,236,564,573,13,50,56,226,251,508,56,173,226,251
55,206,236,321,530,561,56,67,161,263,508,556,236,321,161,263
13,50,56,226,251,508,56,236,388,526,530,573,226,251,236,574
29,236,265,286,406,530,18,161,238,265,372,561,29,265,265,372
206,226,236,265,389,508,11,55,161,263,367,388,265,508,11,55
9,56,161,236,321,464,44,55,236,286,406,563,9,236,286,563
55,236,321,530,551,561,13,50,56,226,251,508,321,561,56,251
11,56,67,495,501,561,56,106,389,495,521,581,67,561,495,521
161,206,209,321,530,551,236,265,269,286,508,581,161,529,265,508
29,263,265,343,524,556,56,236,263,344,388,406,343,524,56,406
56,236,270,406,530,573,56,236,243,245,248,321,56,270,236,243
55,215,236,286,406,563,213,226,236,263,275,406,286,563,213,236
55,215,236,286,406,563,213,226,236,263,275,406,286,563,213,236
56,206,396,406,530,573,161,206,209,321,530,551,406,531,161,529
50,56,161,388,406,573,236,286,321,526,530,561,56,388,236,561
9,56,91,175,236,263,55,238,265,397,508,560,9,263,265,508
50,56,67,263,556,560,236,286,321,526,530,561,50,560,286,526
9,161,236,263,286,526,236,286,321,526,530,561,236,286,531,561
13,18,206,238,265,286,9,17,68,161,245,270,238,286,161,245
50,161,236,263,286,556,64,161,209,255,263,277,236,286,255,263
9,55,198,236,269,321,9,56,68,343,388,573,55,236,56,574
50,67,161,263,286,526,50,67,161,263,286,526,50,67,50,286
56,265,389,406,485,530,55,215,236,286,406,563,389,485,215,286
56,236,321,345,530,561,9,236,238,263,286,388,56,236,9,263
121,162,177,300,406,551,218,305,339,428,449,526,406,551,428,449
121,162,177,300,406,551,218,305,339,428,449,526,406,551,305,339
56,68,406,508,530,573,9,206,236,321,495,530,56,406,9,206
55,147,245,321,508,530,9,236,286,389,526,573,147,321,389,574
55,147,236,337,406,526,161,206,209,321,530,551,55,406,206,529
46,73,233,298,365,509,15,78,193,195,418,448,73,233,195,418
46,73,233,298,365,509,15,78,193,195,418,448,73,298,418,448
56,143,169,238,257,559,18,50,60,265,561,573,238,559,60,561
46,73,233,298,365,509,15,78,193,195,418,448,46,73,78,448
13,164,260,455,549,551,56,236,265,406,530,576,549,551,265,576
55,238,286,462,507,530,9,265,269,406,408,570,286,507,408,571
50,67,161,263,336,526,56,67,161,236,263,343,161,336,161,263
56,147,263,343,530,561,55,161,226,236,462,530,147,529,161,226
56,236,243,245,248,321,50,56,238,263,485,556,236,248,56,485
68,161,236,263,407,573,56,236,243,245,248,321,263,407,236,248
236,251,321,336,389,561,9,68,147,161,263,321,251,321,161,263
13,170,209,405,455,551,56,147,236,263,430,551,405,455,236,551
9,56,68,113,388,573,9,68,265,388,508,570,68,574,9,571
9,68,265,388,508,570,161,209,265,388,455,564,508,571,209,388
56,238,307,508,550,573,9,68,236,321,551,573,238,550,236,551
9,68,236,321,551,573,22,68,105,161,236,495,236,551,236,495
50,161,263,484,508,570,50,161,236,263,286,388,161,263,50,286
50,67,161,263,286,526,236,286,321,526,530,561,161,263,286,321
236,286,321,526,530,561,236,245,321,447,495,530,531,561,321,495
56,344,388,406,462,573,236,286,321,526,530,561,56,574,531,561
55,147,245,250,321,429,236,286,321,526,530,561,147,321,286,321
68,206,236,321,406,495,50,161,255,263,484,570,321,495,161,263
13,236,267,321,347,497,20,150,274,331,413,462,321,347,331,462
56,68,344,388,561,573,56,206,396,406,530,573,68,574,396,531
9,265,269,406,408,570,55,150,206,236,321,551,269,408,206,321
236,286,321,526,530,561,109,397,486,560,570,573,236,321,109,574
55,150,206,236,321,551,56,68,344,388,561,573,150,321,68,574
50,56,161,251,321,497,68,105,147,236,321,526,321,497,68,236
56,236,344,388,406,573,56,236,388,406,462,573,344,574,56,462
67,181,269,396,561,570,236,265,269,286,508,581,269,396,236,508
13,170,209,405,455,551,50,55,67,161,209,561,209,455,209,561
9,56,68,113,343,573,56,226,345,397,558,560,68,574,397,560
20,39,68,113,238,361,56,236,321,396,462,530,113,238,321,462
20,39,68,113,238,361,56,236,321,396,462,530,113,238,321,462
236,265,269,406,509,573,50,161,238,265,507,570,265,509,161,238
161,236,321,530,561,573,236,265,269,406,509,573,561,574,265,509
13,18,206,238,265,286,17,34,177,192,551,561,13,286,34,561
17,376,417,561,573,579,50,67,161,263,286,526,561,579,67,263
13,170,209,405,455,551,182,236,265,406,497,530,209,405,236,531
161,198,236,263,286,526,55,236,238,339,527,573,161,236,236,339
9,161,236,263,286,526,147,236,269,286,321,343,236,263,147,269
236,286,321,526,530,561,56,388,406,462,508,573,286,321,56,462
67,245,286,321,530,561,50,67,161,263,336,526,321,561,263,336
56,74,393,462,508,530,236,265,311,334,406,570,393,462,265,311
50,56,161,236,263,406,50,67,161,263,286,526,50,263,50,286
236,265,267,269,530,561,55,147,236,321,508,527,267,561,236,321
50,67,161,263,321,561,50,67,161,263,286,526,321,561,50,286
18,206,220,251,261,267,50,67,161,263,286,526,18,261,50,263
50,67,161,263,286,526,258,265,284,406,501,508,161,286,265,508
50,67,161,263,286,526,4,150,264,315,508,530,67,263,264,529
50,161,263,388,400,556,265,267,269,406,530,561,400,556,265,561
9,17,55,77,105,236,50,67,161,263,286,526,77,236,67,263
50,67,161,263,286,526,55,206,236,269,321,530,50,263,206,321
9,55,238,245,495,526,161,236,286,406,530,573,9,55,161,286
56,147,161,209,238,527,50,67,161,263,286,526,161,209,50,161
9,56,68,113,388,573,9,56,206,236,245,495,68,574,56,245
55,238,286,462,507,530,249,314,321,524,556,581,55,462,249,524
81,236,300,393,406,495,206,236,286,321,526,530,300,393,206,321
206,236,286,321,526,530,55,147,179,206,236,321,286,321,147,321
74,179,236,238,462,527,265,267,269,406,530,561,462,527,265,406
30,55,209,238,251,347,206,236,286,321,526,530,55,347,286,321
206,236,286,321,526,530,206,236,286,321,526,530,286,321,236,531
55,236,238,286,507,526,9,68,265,388,508,570,55,238,9,571
161,206,209,321,388,564,46,69,209,224,265,413,206,321,69,265
147,243,321,464,527,573,161,206,209,321,388,564,464,574,206,321
13,169,216,238,280,507,206,236,286,321,526,530,216,238,286,321
161,206,209,321,388,564,56,67,161,257,263,388,206,321,67,161
161,206,209,321,388,564,112,113,134,179,193,307,206,321,112,134
9,55,147,236,269,495,9,68,265,388,508,570,55,236,9,265
206,236,286,321,526,530,161,206,209,321,388,564,206,321,206,321
161,206,209,321,388,564,50,67,161,263,286,526,161,321,50,263
206,226,236,265,389,508,9,68,265,388,508,570,236,265,9,265
161,206,209,321,388,564,203,245,248,286,321,508,206,321,321,508
251,265,321,508,521,526,161,206,209,321,388,564,321,508,161,321
161,206,209,321,388,564,9,56,68,113,388,573,206,321,56,68
161,206,209,321,388,564,161,236,263,537,556,573,206,321,161,263
161,206,209,321,388,564,50,67,161,263,286,526,161,564,161,263
50,67,161,263,286,526,56,67,68,147,561,570,50,263,56,561
55,193,243,245,321,527,50,67,161,263,286,526,55,321,161,263
9,56,68,388,508,573,105,238,270,524,526,573,68,574,105,270
55,238,286,462,507,530,55,74,143,161,236,406,55,238,143,236
56,226,236,251,345,388,55,143,161,236,345,406,226,236,143,406
9,55,198,406,507,573,50,67,161,263,286,526,9,55,67,161
9,55,198,406,507,573,50,67,161,263,286,526,9,55,67,161
18,161,236,306,406,527,68,73,144,179,302,524,236,527,302,524
56,109,263,487,501,560,13,50,56,226,251,508,263,501,226,251
18,161,236,306,406,527,68,73,144,179,302,524,161,236,179,302
50,56,209,238,280,497,9,68,265,408,530,570,50,497,408,571
209,236,245,247,271,321,55,206,236,321,527,530,209,321,55,236
56,68,109,263,487,560,206,226,236,265,389,508,56,560,226,236
9,55,67,125,270,321,68,74,282,286,406,530,125,270,74,286
56,74,161,508,530,573,13,50,56,226,251,508,56,74,226,251
9,113,179,236,464,527,147,196,206,270,449,464,236,527,206,449
56,67,68,147,561,570,50,161,255,263,484,570,56,561,161,263
9,56,236,238,530,573,13,50,56,226,251,508,56,574,226,251
9,113,179,236,464,527,147,196,206,270,449,464,9,236,206,449
55,238,245,263,280,339,17,56,68,344,530,573,263,280,68,574
147,196,206,270,449,464,9,113,179,236,464,527,196,206,9,236
11,113,147,185,378,527,9,113,161,236,507,526,11,527,9,526
39,68,179,265,393,526,9,161,198,236,263,430,68,526,236,430
55,238,245,263,280,339,56,161,198,321,339,464,263,280,198,339
11,113,147,185,378,527,9,113,161,236,507,526,11,527,161,507
55,238,245,263,280,339,50,161,263,286,406,560,263,280,50,161
11,113,147,185,378,527,9,113,179,236,464,527,11,113,9,236
16,64,209,263,496,561,50,113,209,236,561,570,496,561,209,561
11,113,147,185,378,527,9,113,179,236,464,527,11,527,236,527
60,268,406,508,530,570,13,50,56,226,251,508,508,529,226,251
18,147,173,370,446,577,179,236,262,406,508,551,147,577,262,508
56,67,150,263,388,406,161,236,263,286,388,406,56,67,286,388
56,67,150,263,388,406,55,206,269,286,462,526,67,263,55,462
56,67,150,263,388,406,40,55,161,265,318,406,56,150,55,318
18,147,173,370,446,577,179,236,262,406,508,551,147,577,179,508
9,112,394,400,449,532,30,275,361,409,462,573,112,400,30,275
9,112,394,400,449,532,30,275,361,409,462,573,9,449,361,462
9,55,257,286,526,558,161,236,263,286,388,406,9,55,236,263
68,105,147,236,321,526,55,206,321,344,508,530,68,236,206,531
45,143,205,406,464,523,101,104,213,333,526,561,204,406,104,526
45,143,205,406,464,523,101,104,213,333,526,561,204,406,333,561
13,50,56,226,251,508,56,67,147,354,406,573,226,251,56,67
68,105,147,236,321,526,56,68,321,530,551,561,68,236,56,561
147,209,243,321,388,561,161,236,263,286,388,406,243,321,161,263
50,161,236,263,388,556,66,209,257,296,393,406,236,263,209,406
161,226,236,263,435,526,9,55,236,265,269,508,435,526,265,508
18,161,236,306,406,527,11,16,279,307,408,507,161,236,11,307
11,16,279,307,408,507,18,161,236,306,406,527,279,507,161,236
50,56,67,263,556,560,161,236,263,286,388,406,67,263,161,263
18,161,236,306,406,527,11,16,279,307,408,507,161,527,307,408
9,56,68,269,343,573,50,67,161,263,286,526,68,574,67,161
56,236,388,406,508,573,50,67,161,263,286,526,236,574,161,263
50,67,161,263,286,526,147,250,270,286,321,344,263,286,321,344
56,68,406,508,530,573,55,206,236,321,530,561,56,574,531,561
50,55,67,161,263,341,236,265,377,462,508,581,50,263,265,508
9,68,179,213,306,527,18,161,236,306,406,527,179,527,236,406
9,68,179,213,306,527,18,161,236,306,406,527,9,68,161,527
9,68,179,213,306,527,18,161,236,306,406,527,9,68,161,527
25,237,313,315,337,532,161,236,245,321,485,495,237,337,236,495
147,196,206,270,449,464,179,236,262,406,508,551,206,449,179,508
18,161,236,306,406,527,9,68,179,213,306,527,236,406,68,213
9,56,236,495,508,530,206,236,286,321,526,530,495,531,206,286
147,196,206,270,449,464,179,236,262,406,508,551,206,449,236,508
9,56,236,495,508,530,9,56,91,175,236,263,9,495,236,263
109,236,321,464,487,561,9,56,236,495,508,530,236,561,9,495
68,245,250,265,321,508,56,67,150,263,388,406,321,508,56,406
56,67,150,263,388,406,140,143,263,388,408,537,56,406,140,263
56,67,150,263,388,406,68,321,526,530,561,570,56,150,531,561
9,56,236,495,508,530,50,263,343,378,435,495,236,495,343,378
50,67,161,263,286,526,9,56,236,495,508,530,50,263,9,495
13,50,56,226,251,508,9,55,236,476,495,530,56,251,55,495
9,56,236,495,508,530,68,245,265,269,508,570,9,495,265,508
55,238,337,345,527,530,9,56,236,495,508,530,55,238,236,495
140,143,263,388,408,537,9,56,236,495,508,530,143,408,236,495
13,50,56,226,251,508,68,143,236,263,413,530,226,251,143,413
9,16,171,179,354,471,29,236,265,275,561,573,16,471,29,275
226,236,343,498,524,570,13,50,56,226,251,508,226,524,13,508
9,56,236,495,508,530,55,67,68,226,238,458,236,495,68,238
50,113,336,397,413,559,236,268,339,406,480,573,397,559,339,480
9,56,236,495,508,530,56,263,406,530,551,561,236,495,56,561
161,206,209,321,388,564,56,236,257,321,530,561,206,321,321,561
9,56,236,495,508,530,56,73,193,286,462,556,56,495,73,286
9,56,236,495,508,530,56,60,236,243,261,564,236,495,261,564
68,105,147,236,321,526,9,56,236,495,508,530,105,147,495,531
9,30,55,161,206,265,236,286,321,526,530,561,55,206,321,531
56,74,106,236,508,573,236,286,321,526,530,561,56,106,531,561
18,41,60,91,340,359,171,172,314,378,406,496,60,340,378,406
169,171,226,285,406,530,236,406,527,530,561,577,285,406,529,561
169,171,226,285,406,530,50,161,236,263,388,556,169,171,50,263
56,68,269,508,530,573,55,147,236,263,388,526,508,531,147,236
62,237,311,405,464,473,301,412,428,523,561,581,62,473,523,561
56,68,269,508,530,573,68,226,236,245,251,321,269,508,236,251
56,74,236,237,495,561,56,68,269,508,530,573,74,495,531,574
13,50,56,226,251,508,55,238,286,462,507,530,226,251,238,529
56,68,236,344,406,573,56,67,236,263,406,561,236,344,236,561
17,376,417,561,573,579,56,236,354,389,561,573,376,561,56,389
244,265,269,321,346,561,13,50,56,226,251,508,269,346,56,251
128,166,205,239,484,511,85,255,353,428,469,522,128,484,353,469
56,236,257,321,530,561,265,269,406,530,551,573,56,321,269,551
67,161,247,263,270,570,13,50,56,226,251,508,67,270,56,508
128,166,205,239,484,511,85,255,353,428,469,522,204,239,85,469
13,50,56,226,251,508,9,56,143,236,508,561,226,251,56,561
9,55,198,236,269,321,161,226,236,263,269,388,55,321,226,263
9,113,161,236,507,526,147,196,206,270,449,464,236,526,206,449
9,113,161,236,507,526,147,196,206,270,449,464,9,526,196,206
13,170,209,405,455,551,74,143,169,495,526,530,455,551,74,495
147,196,206,270,449,464,9,113,161,236,507,526,196,206,161,507
56,161,179,236,263,388,50,56,236,238,263,556,179,263,56,238
56,161,179,236,263,388,50,56,236,238,263,556,179,263,56,238
50,56,236,238,263,556,11,112,161,251,503,507,56,238,161,507
85,293,361,372,446,466,18,73,134,199,255,515,372,466,255,515
85,293,361,372,446,466,18,73,134,199,255,515,446,466,73,134
85,293,361,372,446,466,18,73,134,199,255,515,361,372,134,515
50,106,143,406,413,573,9,55,147,238,466,527,50,106,55,238
9,55,147,238,466,527,50,106,143,406,413,573,55,238,143,574
9,56,245,344,530,561,50,67,161,263,286,526,56,561,50,286
11,18,67,307,446,517,9,113,179,236,464,527,11,446,9,236
236,263,321,462,551,556,78,198,209,269,400,524,321,556,78,209
11,18,67,307,446,517,9,113,179,236,464,527,11,67,9,236
78,198,209,269,400,524,236,263,321,462,551,556,209,400,263,556
11,18,67,307,446,517,9,113,179,236,464,527,11,517,113,236
147,173,206,258,361,530,2,147,236,507,537,556,361,531,507,537
147,173,206,258,361,530,2,147,236,507,537,556,258,361,236,556
106,143,311,315,406,553,56,236,406,508,530,573,311,406,56,508
2,147,236,507,537,556,147,173,206,258,361,530,507,537,258,361
9,113,179,236,464,527,147,173,206,258,361,530,179,464,147,173
9,113,179,236,464,527,147,173,206,258,361,530,179,236,258,361
9,56,67,68,343,573,236,286,388,530,561,570,9,343,561,571
9,161,263,286,344,526,55,206,236,321,526,530,161,263,55,206
56,67,263,343,530,560,55,206,236,269,321,530,529,560,206,236
20,161,238,263,343,581,161,236,263,406,495,551,238,263,236,495
9,56,68,113,388,573,56,74,173,236,564,573,68,113,56,173
67,200,209,280,388,573,9,56,67,68,343,573,209,280,56,343
9,56,147,236,269,573,48,161,209,236,263,455,147,574,161,263
147,209,236,321,551,561,55,265,295,306,462,551,236,321,55,462
62,216,257,377,462,466,55,67,206,236,286,406,377,462,55,286
161,263,285,406,497,561,68,265,284,508,530,573,406,497,265,508
55,67,161,236,263,388,56,161,236,255,263,388,161,263,161,263
147,236,245,265,321,462,55,206,236,321,526,530,236,462,236,321
55,67,161,236,263,388,56,236,344,527,561,570,55,236,236,571
55,206,236,321,526,530,105,206,226,318,446,526,55,236,226,318
147,161,263,269,321,530,55,67,161,236,263,388,161,263,55,161
55,147,245,265,311,508,67,147,161,245,263,321,55,245,245,321
55,206,236,321,526,530,9,56,238,321,388,526,236,321,321,526
55,206,236,321,526,530,18,55,226,236,238,361,236,321,18,55
140,206,245,321,361,570,55,67,161,236,263,388,245,321,236,388
34,112,171,233,408,414,251,265,355,404,508,530,408,414,251,508
56,236,257,321,530,561,55,147,236,245,321,561,321,561,55,236
56,67,109,263,486,560,56,74,161,206,263,388,56,67,56,388
50,67,161,263,286,526,87,286,321,527,530,561,67,161,321,561
9,30,55,161,206,265,50,161,182,236,263,556,9,161,50,263
56,236,257,321,530,561,225,226,263,388,455,527,56,561,455,527
9,55,91,236,321,527,56,236,257,321,530,561,9,236,56,236
50,56,236,263,269,388,55,236,263,269,406,462,56,263,55,462
9,56,147,263,344,430,94,268,354,388,395,398,263,344,354,388
161,206,209,321,388,564,140,209,257,286,388,561,206,564,209,561
147,344,406,508,527,530,147,245,345,508,527,530,147,527,147,345
147,344,406,508,527,530,147,245,345,508,527,530,508,527,147,529
147,344,406,508,527,530,147,245,345,508,527,530,147,529,147,529
147,344,406,508,527,530,147,245,345,508,527,530,147,529,147,529
55,206,236,269,321,530,9,56,67,68,343,573,321,531,343,574
68,169,226,310,406,508,161,206,209,321,388,498,226,406,209,388
9,55,147,245,400,527,50,56,106,238,263,556,9,147,263,556
161,206,209,321,388,498,56,388,406,462,508,573,206,321,406,508
9,56,236,321,406,530,161,206,209,321,388,498,56,321,161,209
236,243,265,406,530,573,50,67,161,263,286,526,236,243,50,286
